Present_Price_log,Car_Age,Kms_Driven_log,Fuel_Diesel,Fuel_Petrol,Transmission_enc,Seller_Type_enc,Owner
-0.05434771423998856,-1.2204447712851487,0.4837516930361022,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
0.36786051797490454,0.6621562056972616,0.8245362323053399,2.158364331007593,-2.126924898488314,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
0.19152205879554046,-0.4674043804921845,-0.01538670991723319,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
1.6758977519754452,1.4151965964902258,1.3055038223378006,-0.46331380927388116,0.47016234598162715,-2.8774989139876315,-0.7324096128940434,-0.20089485905472754
0.22083500888191876,0.28563601030077956,0.8874975614721938,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
-1.0798260307286245,-0.8439245758886665,-1.6611122653309058,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
-1.543860348385745,-1.2204447712851487,-0.5745178950144041,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
1.1862376606640914,0.28563601030077956,1.1871724934918986,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
-0.16262103801665817,-0.8439245758886665,-0.0008274955391478068,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
-1.12736680798945,-0.8439245758886665,-1.6035134027148072,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
-0.8208494054515766,-1.2204447712851487,-3.2373661630334145,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
0.8526674939052199,-0.8439245758886665,0.6082509455647694,2.158364331007593,-2.126924898488314,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
-0.24840912089476067,-1.2204447712851487,-2.7636902684224256,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
0.3633465431379627,-0.0908841850957025,0.5270278578095161,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
1.4478834078971872,0.28563601030077956,0.9049398232030456,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
0.7059120438239067,0.6621562056972616,0.4086980887958483,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
0.5341681447904352,4.0508379642656,1.01923237999817,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
0.8526674939052199,-0.4674043804921845,0.5731803236684938,2.158364331007593,-2.126924898488314,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
0.8733214793569655,1.7917167918867076,1.4117050155277053,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
-1.258438140818854,1.4151965964902258,0.6593096530306396,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
0.46990281535521417,1.4151965964902258,1.0047014429570458,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
1.0093779353847194,1.0386764010937437,0.6593096530306396,2.158364331007593,-2.126924898488314,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
0.7059120438239067,-0.4674043804921845,1.0079630903434855,2.158364331007593,-2.126924898488314,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
-1.3395816683977215,-1.2204447712851487,-0.8439918675034479,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
-1.3395816683977215,0.6621562056972616,-0.30903982591883133,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
-0.7881236250790744,0.28563601030077956,-1.7218254965060484,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
0.7059120438239067,-0.0908841850957025,0.6612546723009065,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
-1.2524233699319938,1.0386764010937437,-0.04667377192910726,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
0.5341681447904352,1.4151965964902258,0.5668027606246171,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
0.20885378854335368,-1.2204447712851487,-0.30903982591883133,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
1.6734405564481234,2.1682369872831897,1.425238319269259,-0.46331380927388116,0.47016234598162715,-2.8774989139876315,-0.7324096128940434,-0.20089485905472754
-0.05434771423998856,0.6621562056972616,-0.06037430388060232,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
-0.7881236250790744,-0.8439245758886665,-2.3818162655325374,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
-0.6124067485720972,-0.4674043804921845,-0.15981405342593702,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
-0.9758791449276181,0.28563601030077956,0.31097638807528083,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
1.102750463459424,-0.4674043804921845,1.1229774437026008,2.158364331007593,-2.126924898488314,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
2.189343272482468,-0.0908841850957025,0.5547600305991375,2.158364331007593,-2.126924898488314,-2.8774989139876315,-0.7324096128940434,-0.20089485905472754
-1.35454268313593,2.1682369872831897,0.7776400459722612,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
0.7059120438239067,0.28563601030077956,0.7549503656518455,2.158364331007593,-2.126924898488314,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
0.5197493919974612,-0.8439245758886665,-0.022417098077160656,-0.46331380927388116,0.47016234598162715,-2.8774989139876315,-0.7324096128940434,-0.20089485905472754
-1.5059971613387333,0.28563601030077956,-0.36976071793526266,-0.46331380927388116,0.47016234598162715,0.3475240234284578,1.3653561919382784,-0.20089485905472754
-1.543860348385745,-0.0908841850957025,-0.30903982591883133,-0.46331380927388116,0.47016234598162715,-2.8774989139876315,1.3653561919382784,-0.20089485905472754
0.4971103290786586,-0.4674043804921845,0.5434171973124393,-0.46331380927388116,0.47016234598162715,0.3475240234284578,-0.7324096128940434,-0.20089485905472754
